type	item	lc_zone	wma_id	zone	map	norm_x	norm_y	server_x	server_y	realms	modes	records	files	first_seen	last_seen	status
worldforged	824385	1226	1225	Echo Ridge Mine	0	0.3495	0.7500	-8639.5	-124.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-22	2026-08-22	CONFIRMED
worldforged	824385	1238	1237	Northshire Valley	0	0.4567	0.0127	-8579.0	-255.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	4	15	2026-07-10	2026-07-13	CONFIRMED
worldforged	824385	2029	2028	Secret Inquisitorial Dungeon	0	0.3730	0.2419	-8580.6	-253.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	2	2025-10-05	2026-08-27	CONFIRMED
worldforged	824385	2029	2028	Secret Inquisitorial Dungeon	0	0.3760	0.2361	-8578.7	-254.6	Rexxar - Conquest of Azeroth	conquest-of-azeroth	2	12	2025-10-05	2026-09-04	FADING
worldforged	824385	2029	2028	Secret Inquisitorial Dungeon	0	0.3783	0.2637	-8587.9	-255.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-10-05	2026-07-04	CONFIRMED
worldforged	824385	2029	2028	Secret Inquisitorial Dungeon	0	0.3800	0.2400	-8580.0	-256.7	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	4	3	2025-10-05	2026-05-25	CONFIRMED
worldforged	824385	2029	2028	Secret Inquisitorial Dungeon	0	0.3862	0.2972	-8599.1	-259.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2025-10-05	2026-08-23	CONFIRMED
worldforged	824385	2029	2028	Secret Inquisitorial Dungeon	0	0.3950	0.3657	-8621.9	-264.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-18	FADING
worldforged	824386	697	696	Molten Core	409	0.4974	0.7523	668.8	-760.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-10	2026-08-10	CONFIRMED
worldforged	824386	1245	1244	Red Cloud Mesa	1	0.6674	0.8355	-3569.4	-934.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-04	2026-07-18	FADING
worldforged	824386	1245	1244	Red Cloud Mesa	1	0.7186	0.8816	-3624.7	-1026.9	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	7	15	2025-10-04	2026-08-31	FADING
worldforged	824386	1245	1244	Red Cloud Mesa	1	0.7180	0.8705	-3611.4	-1025.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2025-10-04	2026-08-28	FADING
worldforged	824387	1245	1244	Red Cloud Mesa	1	0.5690	0.6595	-3358.2	-757.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	4	2025-10-04	2026-07-16	FADING
worldforged	824387	1245	1244	Red Cloud Mesa	1	0.6599	0.6602	-3358.9	-921.2	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	8	18	2025-10-04	2026-08-31	CONFIRMED
worldforged	824388	1245	1244	Red Cloud Mesa	1	0.7340	0.7463	-3462.3	-1054.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-13	2026-07-18	FADING
worldforged	824388	1245	1244	Red Cloud Mesa	1	0.7964	0.7630	-3482.4	-1166.8	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	8	14	2025-10-13	2026-09-01	FADING
worldforged	824388	1245	1244	Red Cloud Mesa	1	0.7986	0.7691	-3489.7	-1170.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-10-13	2026-07-06	CONFIRMED
worldforged	824388	1245	1244	Red Cloud Mesa	1	0.8041	0.7820	-3505.2	-1180.7	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-13	2026-07-30	STALE
worldforged	824388	1245	1244	Red Cloud Mesa	1	0.8200	0.8200	-3550.8	-1209.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-10-13	2026-04-25	FADING
worldforged	824389	10	9	Mulgore	1	0.5678	0.4675	-1873.2	-869.2	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	7	2026-08-21	2026-08-21	CONFIRMED
worldforged	824389	1245	1244	Red Cloud Mesa	1	0.7576	0.7496	-3466.3	-1097.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	12	20	2025-10-03	2026-08-28	CONFIRMED
worldforged	824390	12	11	The Barrens	1	0.5181	0.3844	-984.6	-2627.4	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	11	2026-08-01	2026-08-01	FADING
worldforged	824390	21	20	Tirisfal Glades	0	0.2305	0.6297	1939.6	1991.5	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	3	15	2026-07-11	2026-07-11	CONFIRMED
worldforged	824390	24	23	Eastern Plaguelands	0	0.1446	0.4571	2475.3	-2869.9	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	3	15	2026-07-06	2026-07-06	FADING
worldforged	824390	757	756	The Deadmines	36	0.6180	0.8012	-201.3	-825.9	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	10	2026-08-12	2026-08-12	CONFIRMED
worldforged	824390	763	762	Scarlet Monastery	189	0.1853	0.1827	1676.3	1316.7	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	10	2026-08-12	2026-08-12	CONFIRMED
worldforged	824390	1240	1239	Deathknell	0	0.1434	0.4635	1933.8	1991.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-10-17	2025-10-17	CONFIRMED
worldforged	824390	1240	1239	Deathknell	0	0.1459	0.4547	1940.2	1988.9	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-wildcard	6	14	2025-10-17	2026-08-30	FADING
worldforged	824390	1240	1239	Deathknell	0	0.1546	0.4621	1934.8	1979.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-10-17	2026-07-06	CONFIRMED
worldforged	824390	1240	1239	Deathknell	0	0.1718	0.4430	1948.7	1960.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-17	2026-07-18	FADING
worldforged	824390	1240	1239	Deathknell	0	0.1722	0.4679	1930.6	1960.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2025-10-17	2026-08-28	FADING
worldforged	824390	1240	1239	Deathknell	0	0.1800	0.4800	1921.8	1951.8	Bronzebeard - Warcraft Reborn|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	2	2	2025-10-17	2026-05-20	FADING
worldforged	824391	21	20	Tirisfal Glades	0	0.2813	0.6587	1852.3	1762.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2026-07-12	2026-07-12	FADING
worldforged	824391	21	20	Tirisfal Glades	0	0.5275	0.5274	2247.9	649.8	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	12	2026-07-12	2026-07-12	FADING
worldforged	824391	1240	1239	Deathknell	0	0.2093	0.5998	1834.7	1919.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2025-10-05	2026-08-28	CONFIRMED
worldforged	824391	1240	1239	Deathknell	0	0.3545	0.5761	1852.0	1761.7	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-wildcard|warcraft-reborn	7	15	2025-10-05	2026-08-31	CONFIRMED
worldforged	824391	1240	1239	Deathknell	0	0.3648	0.5290	1886.2	1750.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-18	FADING
worldforged	824392	21	20	Tirisfal Glades	0	0.2337	0.6816	1783.4	1977.1	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	3	15	2026-07-11	2026-07-11	FADING
worldforged	824392	24	23	Eastern Plaguelands	0	0.1563	0.6720	1897.7	-2917.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	15	2026-07-06	2026-07-06	FADING
worldforged	824392	1240	1239	Deathknell	0	0.1582	0.6745	1780.4	1975.5	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-wildcard|warcraft-reborn	7	15	2025-10-03	2026-08-31	FADING
worldforged	824392	1240	1239	Deathknell	0	0.1722	0.5620	1862.2	1960.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2025-10-03	2026-08-28	CONFIRMED
worldforged	824392	1240	1239	Deathknell	0	0.1996	0.6154	1823.4	1930.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-03	2026-07-18	FADING
worldforged	824393	21	20	Tirisfal Glades	0	0.2370	0.6770	1797.2	1962.2	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	12	2026-07-11	2026-07-11	FADING
worldforged	824393	21	20	Tirisfal Glades	0	0.2980	0.6697	1819.2	1686.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-07-11	2026-07-18	FADING
worldforged	824393	21	20	Tirisfal Glades	0	0.3228	0.6668	1827.9	1574.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-07-11	2026-07-11	FADING
worldforged	824393	21	20	Tirisfal Glades	0	0.3354	0.6652	1832.8	1517.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-07-11	2026-07-11	CONFIRMED
worldforged	824393	1240	1239	Deathknell	0	0.1696	0.6489	1799.0	1963.1	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-wildcard	6	15	2025-10-03	2026-08-31	CONFIRMED
worldforged	824393	1240	1239	Deathknell	0	0.1732	0.5870	1844.0	1959.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2025-10-03	2026-08-28	FADING
worldforged	824393	1240	1239	Deathknell	0	0.1768	0.6571	1793.1	1955.3	Bronzebeard - Warcraft Reborn|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	2	2	2025-10-03	2026-05-16	FADING
worldforged	824393	1240	1239	Deathknell	0	0.2519	0.5398	1878.4	1873.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-03	2026-07-18	FADING
worldforged	824394	17	16	Arathi Highlands	0	0.6096	0.2802	-805.5	-3060.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-17	2025-11-17	CONFIRMED
worldforged	824394	1239	1238	Coldridge Valley	0	0.5923	0.3147	-5989.6	449.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	3	2025-10-05	2026-07-18	FADING
worldforged	824394	1239	1238	Coldridge Valley	0	0.6098	0.2798	-5960.2	427.5	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	8	18	2025-10-05	2026-08-31	FADING
worldforged	824395	1238	1237	Northshire Valley	0	0.5264	0.7488	-9054.4	-322.4	Rexxar - Conquest of Azeroth	conquest-of-azeroth	2	8	2026-08-17	2026-08-17	CONFIRMED
worldforged	824395	1238	1237	Northshire Valley	0	0.5624	0.7582	-9060.5	-357.3	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-17	2026-08-17	CONFIRMED
worldforged	824395	1239	1238	Coldridge Valley	0	0.3506	0.3571	-6025.3	755.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2025-10-05	2026-08-12	FADING
worldforged	824395	1239	1238	Coldridge Valley	0	0.3652	0.3523	-6021.3	737.4	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	9	15	2025-10-05	2026-08-31	FADING
worldforged	824395	1239	1238	Coldridge Valley	0	0.3654	0.3559	-6024.3	737.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-18	FADING
worldforged	824395	1239	1238	Coldridge Valley	0	0.3700	0.3500	-6019.4	731.3	Bronzebeard - Warcraft Reborn|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	2	2	2025-10-05	2026-05-20	FADING
worldforged	824396	1239	1238	Coldridge Valley	0	0.4342	0.6285	-6253.9	650.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-07-04	2026-07-06	CONFIRMED
worldforged	824396	1239	1238	Coldridge Valley	0	0.5264	0.3317	-6004.0	533.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-18	FADING
worldforged	824396	1239	1238	Coldridge Valley	0	0.5697	0.1915	-5885.9	478.3	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	8	14	2025-10-05	2026-08-31	CONFIRMED
worldforged	824396	1239	1238	Coldridge Valley	0	0.5777	0.2083	-5900.0	468.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2025-10-05	2026-08-12	CONFIRMED
worldforged	824397	28	27	Dun Morogh	0	0.2156	0.6962	-6162.6	740.4	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	9	2026-02-26	2026-02-26	CONFIRMED
worldforged	824397	1238	1237	Northshire Valley	0	0.4304	0.5932	-8953.9	-229.4	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	5	2026-08-17	2026-08-17	CONFIRMED
worldforged	824397	1238	1237	Northshire Valley	0	0.5264	0.7488	-9054.4	-322.4	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-17	2026-08-17	CONFIRMED
worldforged	824397	1238	1237	Northshire Valley	0	0.5487	0.7637	-9064.1	-344.1	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-17	2026-08-17	CONFIRMED
worldforged	824397	1239	1238	Coldridge Valley	0	0.3636	0.5201	-6162.6	739.4	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	9	17	2025-10-05	2026-09-04	UNCONFIRMED
worldforged	824397	1239	1238	Coldridge Valley	0	0.3662	0.5120	-6155.8	736.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-17	2026-08-17	CONFIRMED
worldforged	824397	1239	1238	Coldridge Valley	0	0.3683	0.5200	-6162.5	733.4	Bronzebeard - Warcraft Reborn|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	2	2	2025-10-05	2026-07-15	FADING
worldforged	824397	1239	1238	Coldridge Valley	0	0.3752	0.5560	-6192.8	724.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2025-10-05	2026-08-12	FADING
worldforged	824398	42	41	Teldrassil	1	0.6584	0.3623	10601.4	462.1	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	8	2026-01-03	2026-01-03	CONFIRMED
worldforged	824398	2031	2030	Moonlit Ossuary	1	0.3964	0.7257	10600.8	461.7	Bronzebeard - Warcraft Reborn|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	2	2	2025-10-30	2026-08-29	STALE
worldforged	824398	2031	2030	Moonlit Ossuary	1	0.3969	0.7292	10600.1	461.6	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	5	15	2025-10-30	2026-05-20	STALE
worldforged	824399	1243	1242	Shadowglen	1	0.6189	0.2903	10752.7	594.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-04	2026-07-18	FADING
worldforged	824399	1243	1242	Shadowglen	1	0.6230	0.2974	10745.8	588.2	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	18	2025-10-04	2026-08-30	CONFIRMED
worldforged	824399	2030	2029	Sinister Lair	1	0.6240	0.2967	-108.8	-4443.4	Bronzebeard - Warcraft Reborn	warcraft-reborn	1	1	2026-07-01	2026-07-01	FADING
worldforged	824400	42	41	Teldrassil	1	0.6634	0.2991	10815.9	436.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-01-03	2026-01-03	CONFIRMED
worldforged	824400	1243	1242	Shadowglen	1	0.6572	0.1872	10852.4	538.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-18	2026-07-18	FADING
worldforged	824400	1243	1242	Shadowglen	1	0.7290	0.2247	10816.1	434.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	18	2025-10-18	2026-08-30	CONFIRMED
worldforged	824400	2030	2029	Sinister Lair	1	0.7291	0.2223	-81.5	-4501.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-07-16	2026-07-16	FADING
worldforged	824401	1243	1242	Shadowglen	1	0.5998	0.1666	10872.3	622.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-18	2026-07-18	FADING
worldforged	824401	1243	1242	Shadowglen	1	0.6668	0.2060	10834.2	524.9	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	8	16	2025-10-18	2026-08-31	FADING
worldforged	824401	1243	1242	Shadowglen	1	0.6788	0.2093	10831.0	507.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2025-10-18	2026-08-17	FADING
worldforged	824401	2030	2029	Sinister Lair	1	0.6678	0.2054	-75.3	-4467.5	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	16	2026-07-05	2026-07-05	FADING
worldforged	824401	2031	2030	Moonlit Ossuary	1	0.5075	0.5211	10641.7	428.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	3	2026-08-08	2026-08-08	CONFIRMED
worldforged	903016	282	281	Winterspring	1	0.5400	0.8697	4416.6	-4150.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	7	20	2025-10-19	2026-08-22	CONFIRMED
worldforged	1013653	764	763	Scholomance	289	0.4094	0.6213	-145.6	-103.5	Bronzebeard - Warcraft Reborn	warcraft-reborn	1	1	2026-03-25	2026-03-25	CONFIRMED
worldforged	1262811	23	22	Western Plaguelands	0	0.4654	0.5101	1904.1	-1584.8	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	10	2025-10-18	2026-08-26	CONFIRMED
worldforged	1262811	23	22	Western Plaguelands	0	0.6163	0.7129	1322.8	-2233.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2025-10-18	2026-07-08	FADING
worldforged	1262811	23	22	Western Plaguelands	0	0.8018	0.7399	1245.4	-3030.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	6	7	2025-10-18	2026-08-25	CONFIRMED
worldforged	1378063	23	22	Western Plaguelands	0	0.4300	0.7000	1359.8	-1432.6	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	3	14	2026-07-08	2026-07-08	FADING
worldforged	1378065	23	22	Western Plaguelands	0	0.4800	0.7800	1130.5	-1647.5	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	14	2026-07-08	2026-07-08	FADING
worldforged	1378068	23	22	Western Plaguelands	0	0.5400	0.8000	1073.2	-1905.5	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	3	14	2026-07-08	2026-07-08	FADING
worldforged	1378069	27	26	The Hinterlands	0	0.1600	0.1900	978.5	-2191.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	13	2026-07-08	2026-07-08	CONFIRMED
worldforged	1378108	1240	1239	Deathknell	0	0.5858	0.5227	1890.8	1509.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-18	2026-08-18	CONFIRMED
worldforged	1378153	41	40	Wetlands	0	0.7400	0.6900	-4049.3	-3449.6	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	14	2026-07-08	2026-07-08	FADING
worldforged	1378250	12	11	The Barrens	1	0.4041	0.2285	68.5	-1472.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-04	2026-08-04	CONFIRMED
worldforged	1378250	17	16	Arathi Highlands	0	0.6738	0.6177	-1615.5	-3291.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-11	2026-08-11	CONFIRMED
worldforged	1378250	24	23	Eastern Plaguelands	0	0.7298	0.5899	2118.3	-5228.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-09	2026-08-09	CONFIRMED
worldforged	1378250	27	26	The Hinterlands	0	0.7382	0.6454	-190.1	-4417.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-03	2026-08-03	CONFIRMED
worldforged	1378250	29	28	Searing Gorge	0	0.2658	0.6635	-7086.6	-915.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-08	2026-08-08	CONFIRMED
worldforged	1378250	30	29	Burning Steppes	0	0.4858	0.3457	-7705.8	-1688.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2026-08-08	2026-08-08	CONFIRMED
worldforged	1378250	102	101	Desolace	1	0.2722	0.7865	-1905.1	3009.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	3	2026-08-06	2026-08-10	CONFIRMED
worldforged	1378250	162	161	Tanaris	1	0.4029	0.6502	-8865.9	-2998.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-03	2026-08-07	CONFIRMED
worldforged	1378250	182	181	Azshara	1	0.5686	0.6098	3279.3	-6159.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	4	2026-08-05	2026-08-05	CONFIRMED
worldforged	1378250	183	182	Felwood	1	0.3863	0.5329	5090.4	-579.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-09	2026-08-09	CONFIRMED
worldforged	1378250	202	201	Un'Goro Crater	1	0.6202	0.4043	-6963.4	-1761.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	3	2026-08-06	2026-08-06	CONFIRMED
worldforged	1378250	262	261	Silithus	1	0.6539	0.6506	-7469.3	260.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-03	2026-08-03	CONFIRMED
worldforged	1378250	282	281	Winterspring	1	0.5640	0.3614	6822.5	-4320.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-04	2026-08-04	CONFIRMED
worldforged	1378250	687	686	Zul'Farrak	209	0.4399	0.3394	1738.7	1016.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-06	2026-08-06	CONFIRMED
worldforged	1378250	697	696	Molten Core	409	0.4173	0.7201	696.0	-658.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-08	2026-08-08	CONFIRMED
worldforged	1378250	697	696	Molten Core	409	0.4243	0.4825	896.3	-667.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-08-08	2026-08-08	CONFIRMED
worldforged	1378250	698	697	Zul'Gurub	309	0.3948	0.6259	-12105.8	-1448.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-04	2026-08-04	CONFIRMED
worldforged	1378250	698	697	Zul'Gurub	309	0.3949	0.6197	-12097.1	-1448.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-04	2026-08-05	CONFIRMED
worldforged	1378250	719	718	Onyxia's Lair	249	0.7133	0.3818	-79.6	-220.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-10	2026-08-10	CONFIRMED
worldforged	1378250	766	765	Stratholme	329	0.6729	0.7640	2601.0	-4053.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-08-03	2026-08-03	CONFIRMED
worldforged	1378336	262	261	Silithus	1	0.5138	0.6220	-7402.9	748.1	Rexxar - Conquest of Azeroth	conquest-of-azeroth	3	8	2026-08-15	2026-08-15	CONFIRMED
worldforged	1378336	262	261	Silithus	1	0.5448	0.6014	-7355.1	640.0	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-08-15	2026-08-15	CONFIRMED
worldforged	1378336	1201	1200	Wailing Caverns	1	0.2171	0.4002	-642.1	-2026.2	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	10	2026-08-15	2026-08-15	CONFIRMED
