realm	mode	npc	npc_key	npc_name	slot	item	item_name	money_cost	quantity	available	usable	extended_cost	honor_cost	arena_cost	cost_item_1	cost_count_1	cost_item_2	cost_count_2	cost_item_3	cost_count_3	captured
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	54	20243	Highlander's Runecloth Bandage	2000	5	-1		0	0	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	55	20244	Highlander's Silk Bandage	1000	5	-1		0	0	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	56	17349	Superior Healing Draught	1100	1	-1	1	1	1	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	57	17352	Superior Mana Draught	1100	1	-1	1	1	1	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	58	20132	Arathor Battle Tabard	0	1	-1	1	1	12000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	59	20061	Highlander's Epaulets	0	1	-1	1	1	68200	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	60	20047	Highlander's Cloth Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	61	20054	Highlander's Cloth Boots	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	62	20059	Highlander's Leather Shoulders	0	1	-1	1	1	68200	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	63	20045	Highlander's Leather Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	64	20052	Highlander's Leather Boots	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	65	20060	Highlander's Lizardhide Shoulders	0	1	-1	1	1	68200	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	66	20046	Highlander's Lizardhide Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	67	20053	Highlander's Lizardhide Boots	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	68	20055	Highlander's Chain Pauldrons	0	1	-1	1	1	68200	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	69	20043	Highlander's Chain Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	70	20050	Highlander's Chain Greaves	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	71	20056	Highlander's Mail Pauldrons	0	1	-1	1	1	68200	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	72	20044	Highlander's Mail Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	73	20051	Highlander's Mail Greaves	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	74	20057	Highlander's Plate Spaulders	0	1	-1	1	1	68200	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	75	20041	Highlander's Plate Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	76	20048	Highlander's Plate Greaves	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	77	20058	Highlander's Lamellar Spaulders	0	1	-1	1	1	68200	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	78	20042	Highlander's Lamellar Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:20088:79	Sergeant Major Braeg	79	20049	Highlander's Lamellar Greaves	0	1	-1	1	1	3000	0							2026-09-01 01:03:35
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	1	22748	Sentinel's Chain Leggings	0	1	-1	1	1	68200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	2	22753	Sentinel's Lamellar Legguards	0	1	-1	1	1	68200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	3	22749	Sentinel's Leather Pants	0	1	-1	1	1	68200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	4	22750	Sentinel's Lizardhide Pants	0	1	-1	1	1	68200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	5	30497	Sentinel's Mail Leggings	0	1	-1	1	1	68200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	6	22672	Sentinel's Plate Legguards	0	1	-1	1	1	68200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	7	22752	Sentinel's Silk Leggings	0	1	-1	1	1	68200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	8	212351	Berserker Bracers	0	1	-1	1	1	49600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	9	212354	Dryad's Wrist Bindings	0	1	-1	1	1	49600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	10	212357	Forest Stalker's Bracers	0	1	-1	1	1	49600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	11	212360	Windtalker's Wristguards	0	1	-1	1	1	49600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	12	19530	Caretaker's Cape	0	1	-1	1	1	5400	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	13	19531	Caretaker's Cape	0	1	-1	1	1	1800	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	14	19532	Caretaker's Cape	0	1	-1	1	1	1600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	15	19533	Caretaker's Cape	0	1	-1	1	1	1200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	16	20428	Caretaker's Cape	0	1	-1	1	1	750	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	17	19538	Sentinel's Medallion	0	1	-1	1	1	5400	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	18	19539	Sentinel's Medallion	0	1	-1	1	1	1800	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	19	19540	Sentinel's Medallion	0	1	-1	1	1	1600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	20	19541	Sentinel's Medallion	0	1	-1	1	1	1200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	21	20444	Sentinel's Medallion	0	1	-1	1	1	750	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	22	19522	Lorekeeper's Ring	0	1	-1	1	1	5400	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	23	19523	Lorekeeper's Ring	0	1	-1	1	1	1800	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	24	19524	Lorekeeper's Ring	0	1	-1	1	1	1600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	25	19525	Lorekeeper's Ring	0	1	-1	1	1	1200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	26	20431	Lorekeeper's Ring	0	1	-1	1	1	750	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	27	19514	Protector's Band	0	1	-1	1	1	5400	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	28	19515	Protector's Band	0	1	-1	1	1	1600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	29	19516	Protector's Band	0	1	-1	1	1	1800	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	30	19517	Protector's Band	0	1	-1	1	1	1200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	31	20439	Protector's Band	0	1	-1	1	1	750	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	32	212345	Rune of Duty	0	1	-1	1	1	750	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	33	212346	Rune of Duty	0	1	-1	1	1	1600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	34	212347	Rune of Perfection	0	1	-1	1	1	750	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	35	212348	Rune of Perfection	0	1	-1	1	1	1600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	36	215661	Rune of Perfection	0	1	-1	1	1	6000	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	37	19570	Lorekeeper's Staff	0	1	-1	1	1	15000	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	38	19571	Lorekeeper's Staff	0	1	-1	1	1	5400	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	39	19572	Lorekeeper's Staff	0	1	-1	1	1	4800	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	40	19573	Lorekeeper's Staff	0	1	-1	1	1	3600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	41	20434	Lorekeeper's Staff	0	1	-1	1	1	2250	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	42	19554	Protector's Sword	0	1	-1	1	1	12000	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	43	19555	Protector's Sword	0	1	-1	1	1	5400	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	44	19556	Protector's Sword	0	1	-1	1	1	4800	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	45	19557	Protector's Sword	0	1	-1	1	1	3600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	46	20440	Protector's Sword	0	1	-1	1	1	2250	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	47	19546	Sentinel's Blade	0	1	-1	1	1	12000	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	48	19547	Sentinel's Blade	0	1	-1	1	1	5400	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	49	19548	Sentinel's Blade	0	1	-1	1	1	4800	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	50	19549	Sentinel's Blade	0	1	-1	1	1	3600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	51	20443	Sentinel's Blade	0	1	-1	1	1	2250	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	52	19562	Outrunner's Bow	0	1	-1	1	1	12000	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	53	19563	Outrunner's Bow	0	1	-1	1	1	5400	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	54	19564	Outrunner's Bow	0	1	-1	1	1	4800	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	55	19565	Outrunner's Bow	0	1	-1	1	1	3600	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	56	20438	Outrunner's Bow	0	1	-1	1	1	2250	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	57	17348	Major Healing Draught	1500	1	-1	1	1	8	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	58	17351	Major Mana Draught	1500	1	-1	1	1	8	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	59	499987	Reins of the Silverwing Nightsaber	0	1	-1		1	68200	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	60	17349	Superior Healing Draught	1100	1	-1	1	1	1	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	61	17352	Superior Mana Draught	1100	1	-1	1	1	1	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	62	19060	Warsong Gulch Enriched Ration	2000	5	-1	1	0	0	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	63	19062	Warsong Gulch Field Ration	1000	5	-1	1	0	0	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	64	19061	Warsong Gulch Iron Ration	1500	5	-1	1	0	0	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	65	19067	Warsong Gulch Mageweave Bandage	1500	5	-1		0	0	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	66	19066	Warsong Gulch Runecloth Bandage	2000	5	-1		0	0	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	67	19068	Warsong Gulch Silk Bandage	1000	5	-1		0	0	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:22748:68	Sergeant Major Braeg	68	19506	Silverwing Battle Tabard	0	1	-1	1	1	12000	0							2026-09-01 01:03:32
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	1	53870	Stormpike Guard Commendation Badge	0	1	-1	1	1	2500	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	2	19094	Stormpike Cloth Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	3	19093	Stormpike Leather Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	4	19092	Stormpike Mail Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	5	19091	Stormpike Plate Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	6	19086	Stormpike Sage's Cloak	0	1	-1	1	1	1600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	7	19084	Stormpike Soldier's Cloak	0	1	-1	1	1	1600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	8	19098	Stormpike Sage's Pendant	0	1	-1	1	1	1600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	9	19097	Stormpike Soldier's Pendant	0	1	-1	1	1	1600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	10	19325	Don Julio's Band	0	1	-1	1	1	2400	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	11	21563	Don Rodrigo's Band	0	1	-1	1	1	2400	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	12	19102	Crackling Staff	0	1	-1	1	1	7200	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	13	19323	The Unstoppable Force	0	1	-1	1	1	7200	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	14	19100	Electrified Dagger	0	1	-1	1	1	3600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	15	19104	Stormstrike Hammer	0	1	-1	1	1	3600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	16	19324	The Lobotomizer	0	1	-1	1	1	3600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	17	19321	The Immovable Object	0	1	-1	1	1	3600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	18	19312	Lei of the Lifegiver	0	1	-1	1	1	3600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	19	19315	Therazane's Touch	0	1	-1	1	1	3600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	20	19308	Tome of Arcane Domination	0	1	-1	1	1	3600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	21	19311	Tome of Fiery Arcana	0	1	-1	1	1	3600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	22	19309	Tome of Shadow Force	0	1	-1	1	1	3600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	23	19310	Tome of the Ice Lord	0	1	-1	1	1	3600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	24	19307	Alterac Heavy Runecloth Bandage	8000	20	-1		0	0	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	25	19301	Alterac Manna Biscuit	7000	5	-1	1	0	0	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	26	212374	Bottled Alterac Spring Water	5000	5	-1	1	0	0	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	27	17348	Major Healing Draught	1500	1	-1	1	1	8	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	28	17351	Major Mana Draught	1500	1	-1	1	1	8	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	29	19030	Stormpike Battle Charger	0	1	-1	1	1	50000	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	30	19045	Stormpike Battle Standard	0	1	-1	1	1	15000	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	31	17349	Superior Healing Draught	1100	1	-1	1	1	1	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	32	17352	Superior Mana Draught	1100	1	-1	1	1	1	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	33	19320	Gnoll Skin Bandolier	0	1	-1	1	1	1600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	34	19319	Harpy Hide Quiver	0	1	-1	1	1	1600	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	112785	112785:53870:35	Sergeant Major Braeg	35	19032	Stormpike Battle Tabard	0	1	-1	1	1	15000	0							2026-09-01 01:03:37
Dawnrise	Season 10 Freepick	178081	178081	Chromie	1	818046	Potion of Experience	0	1	-1	1	1	0	0	975001	35					2026-09-01 00:40:47
Dawnrise	Season 10 Freepick	178081	178081	Chromie	2	818059	Aura of Experience	0	1	-1	1	1	0	0	975001	250					2026-09-01 00:40:47
Dawnrise	Season 10 Freepick	178081	178081:818046:2	Chromie	1	818046	Potion of Experience	0	1	-1	1	1	0	0	975001	35					2026-09-01 01:01:36
Dawnrise	Season 10 Freepick	178081	178081:818046:2	Chromie	2	818059	Aura of Experience	0	1	-1	1	1	0	0	975001	250					2026-09-01 01:01:36
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	1	97279	Prestigious Battleplate of Winged Triumph	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	2	97280	Prestigious Gauntlets of Winged Triumph	0	1	-1	1	1	0	0	90004	300					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	3	97281	Prestigious Faceguard of Winged Triumph	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	4	97282	Prestigious Greaves of Winged Triumph	0	1	-1	1	1	0	0	90004	300					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	5	97283	Prestigious Mantle of Winged Triumph	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	6	97295	Prestigious Bracers of Winged Triumph	0	1	-1	1	1	0	0	90004	300					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	7	97296	Prestigious Belt of Winged Triumph	0	1	-1	1	1	0	0	90004	300					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	8	97297	Prestigious Boots of Winged Triumph	0	1	-1	1	1	0	0	90004	300					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	9	97299	Bringer of Light	0	1	-1	1	1	0	0	90004	10000					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	10	1777039	Hand of Nilganihmaht	0	1	-1	1	1	0	0	90004	2500					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	11	1518202	Rethreaded Left Bear Claw	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	12	1518203	Rethreaded Right Bear Claw	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	13	1642896	Druid Idol of Agility	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	14	1642897	Druid Idol of Spells	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	15	1642898	Shaman Totem of Agility	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	16	1642899	Shaman Totem of Spells	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	17	1642900	Paladin Libram of Strength	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	18	1642901	Paladin Libram of Healing	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	19	1642902	Thrown Axe of the Executioner	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	20	1642944	Balanced Heartseeker	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	21	1642945	Venerable Dal'Rend's Sacred Charge	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	22	1642948	Devout Aurastone Hammer	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	23	1644091	Sharpened Scarlet Kris	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	24	1644094	The Blessed Hammer of Grace	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	25	1644096	Battleworn Thrash Blade	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	26	1648716	Venerable Mass of McGowan	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	27	3140350	Urn of Aspiring Light	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	28	3148335	Polished Observer's Shield	0	1	-1	1	1	0	0	90004	600					2026-09-01 01:01:28
Dawnrise	Season 10 Freepick	178081	178081:97279:120	Chromie	29	1642846	Wand of the Forgotten Lich	0	1	-1	1	1	0	0	90004	1000					2026-09-01 01:01:28
